long,lat,amenity
2.6160244,39.6037209,recycling
2.1724826,41.3711379,restaurant
2.9281216,41.7207131,recycling
2.9287124,41.7209303,telephone
2.9336911,41.7172868,toilets
2.9335854,41.7172525,recycling
-8.9570105,43.2656631,fountain
-8.7224015,42.2393248,fountain
-8.723638,42.2392334,fountain
-8.7211811,42.2394023,fountain
-17.9067252,28.6075834,recycling
-17.9103537,28.5864815,post_box
-17.9100896,28.5862356,telephone
-0.0183138,38.6247251,parking
-0.0275406,38.6204837,parking
-0.0266823,38.6218919,parking
-0.0253841,38.620752,parking
-2.7023012,42.8772416,drinking_water
-2.7165145,42.8641347,drinking_water
2.9250362,41.7293648,bench
2.925066,41.7293737,bench
2.9251956,41.7291627,bench
2.9251584,41.7291471,bench
2.9252559,41.7294491,bench
-0.0196227,38.6271139,parking
-0.0187966,38.6282035,parking
-0.0129306,38.6375818,parking
-0.0129574,38.6380469,parking
-0.0129172,38.6388053,parking
-17.2991015,28.2038463,parking
-0.0030699,38.630153,parking
-4.4907673,36.6766967,cafe
-0.8990141,41.6496633,taxi
-2.4300973,42.4625245,taxi
-4.492614,36.6765015,drinking_water
-4.4948899,36.6778686,drinking_water
-3.9600485,36.7298346,library
0.0333144,38.6355065,restaurant
0.0334646,38.6357076,parking
0.0401486,38.6514782,parking
0.0500287,38.648152,parking
-17.908093,28.5821603,car_rental
2.2517905,41.4545627,waste_basket
2.2518145,41.4546148,waste_basket
-4.6522185,41.6423543,recycling
-4.6504739,41.6400168,recycling
-8.9610457,43.2651073,pharmacy
-1.9449869,37.093108,place_of_worship
-1.9139055,37.1152941,parking
-5.7090891,41.8808795,fountain
-8.9596994,43.2660839,post_box
2.9382456,41.723033,parking
2.9375534,41.7228475,parking
2.9384881,41.7231403,parking
2.9436894,41.727049,parking
2.9281485,41.735268,bench
-5.7094685,41.8777909,pub
-5.7087031,41.8795173,place_of_worship
-5.710151,41.8768607,restaurant
-5.7098827,41.8771556,telephone
-1.7699531,37.250368,cafe
-1.8731826,37.1629865,restaurant
-1.7697379,37.2505496,cafe
-5.7399858,41.8080646,pub
-5.7399875,41.8081722,parking
-2.1533696,37.0322306,parking
-5.739147,41.8095203,place_of_worship
-8.9646361,43.2647584,telephone
-5.6767008,42.0028031,post_office
-5.6755578,42.0029333,telephone
-5.6766086,41.998833,cafe
-8.9625239,43.2644832,cafe
-8.9634591,43.2649398,cafe
-8.9642044,43.2647182,cafe
-8.4088572,43.3501544,kindergarten
-3.5808091,41.131318,townhall
-0.7221461,37.9629342,pharmacy
-5.7298945,42.0548082,drinking_water
-5.7285152,42.0516017,bench
-5.729545,42.054688,pharmacy
-0.7175652,37.9549563,school
-5.72986,42.0548289,bench
-5.6838131,42.0075724,pharmacy
-5.8348155,42.1382865,taxi
-5.8348453,42.1383358,telephone
2.1299505,41.4201189,parking
2.1213715,41.4168989,drinking_water
2.1187754,41.4134833,drinking_water
2.1108433,41.4135642,recycling
-1.9170302,37.2445592,place_of_worship
-4.2442758,42.4032241,telephone
-17.9166933,28.6592898,toilets
-17.9117805,28.6585916,pharmacy
0.0848734,38.6591878,parking
-3.7280049,40.4265533,post_office
-3.8334454,40.348294,bicycle_parking
0.3386187,41.5216109,post_office
-5.80878,43.3798583,fuel
-2.1759583,43.286578,fast_food
0.0774488,38.6577895,bar
0.0776097,38.6579738,recycling
0.07732,38.6574041,parking
-5.8820546,42.4133963,fountain
-14.2342099,28.1467313,toilets
-5.6843497,42.0023508,bench
-3.9684083,36.7310253,parking
-3.9704545,36.7315568,parking
0.0500044,38.6533573,parking
0.0500903,38.652553,parking
-16.8388712,28.2327777,fountain
-16.7764892,28.1181465,veterinary
-16.7271626,28.0777597,doctors
-16.7263206,28.0808814,taxi
-16.6023811,28.3936829,waste_basket
-1.8034189,42.1014411,place_of_worship
-3.3797964,41.4186628,restaurant
-5.0474884,40.1844492,restaurant
-4.5805635,40.2941093,nightclub
-4.5802925,40.294144,fast_food
-4.5804265,40.2924734,place_of_worship
-4.5811843,40.2902542,restaurant
-4.5803385,40.2933903,cafe
-4.5812304,40.2939891,nightclub
-4.5815109,40.2937253,fast_food
-5.8034987,41.6495702,telephone
-5.8022088,41.6468894,restaurant
0.0839024,38.6643944,parking
-5.7555665,41.51438,cafe
-5.7577995,41.5192919,restaurant
-2.7695185,42.7184216,drinking_water
-5.8026303,41.6479479,pub
-4.0377463,40.9871834,restaurant
-5.9098784,43.3083344,parking
-16.5657144,28.2977897,fire_station
0.0848246,38.6658083,parking
-3.6716737,41.0065581,townhall
2.2549761,41.4575926,waste_basket
2.255331,41.4577129,car_wash
2.2526418,41.4553005,waste_basket
2.2526236,41.4555969,waste_basket
2.252746,41.4552831,waste_basket
2.2553129,41.4572945,waste_basket
2.2524167,41.4554527,waste_basket
2.2516677,41.4548629,drinking_water
-5.915119,42.2832795,parking
-5.9161305,42.2837329,parking
-5.9141206,42.2854332,parking
-4.0928221,36.7425517,ice_cream
-4.1055008,36.7360945,fountain
-4.1076692,36.7345847,police
-4.0946688,36.7373653,parking
-4.0936893,36.7375098,vending_machine
-4.0935667,36.7384169,parking
-4.1945623,36.7162859,pharmacy
-4.1930995,36.7162007,post_box
-4.1924519,36.7163104,parking
-16.5514216,28.4159209,vending_machine
-3.6556097,40.3927292,recycling
-3.7757967,40.6569962,drinking_water
-3.654365,40.3920537,recycling
-3.6543919,40.3918899,recycling
-14.300194,28.0784085,pharmacy
-0.762862,38.347936,restaurant
-15.6568319,28.1413879,parking
-14.3177119,28.056042,police
-14.3174061,28.0561272,toilets
2.2567682,41.456794,waste_basket
2.2516723,41.4536808,waste_basket
2.251761,41.4535333,post_box
2.2521795,41.4537464,recycling
2.2520991,41.4551213,waste_basket
2.2520127,41.4547954,waste_basket
2.251932,41.4549302,waste_basket
-0.045,42.6716167,shelter
-6.0473132,37.4446969,bench
-6.0472608,37.4447099,bench
-4.9629263,36.774539,park
-6.883442,39.7196871,drinking_water
0.0967019,38.6760546,recycling
2.6027183,39.6002221,waste_disposal
0.1024419,38.6749238,parking
-5.7804067,41.7334093,place_of_worship
0.1145762,38.6800163,parking
0.1124519,38.6792038,parking
0.1114434,38.6793127,parking
0.1148766,38.6798069,parking
0.1142758,38.6796142,parking
0.1098501,38.6792667,parking
-17.7594856,28.65184,post_box
0.1196831,38.6820431,recycling
0.1194042,38.6816578,parking
0.1207882,38.6823279,telephone
0.1250368,38.6856862,parking
0.1257449,38.6856862,parking
0.1279765,38.6856025,parking
0.1332336,38.7036311,parking
0.1368385,38.7067625,parking
0.1302939,38.6875705,parking
0.1374608,38.7078257,parking
0.1306641,38.689459,parking
-0.5481356,42.5712751,parking
-4.8276002,41.5905461,place_of_worship
-6.0452758,37.3773114,cafe
-6.044071,37.3740772,cafe
-6.0441511,37.3741698,cafe
-6.0456252,37.3774022,cafe
-6.0501808,37.3704918,cafe
-6.0470269,37.3744336,cafe
-4.2250599,39.4668493,fuel
0.215293,38.7428146,parking
-3.560273,37.1314237,fountain
-3.5602193,37.1314878,drinking_water
-2.5831816,43.0267214,parking
-2.5837985,43.0266467,parking
-3.5604124,37.1334381,fountain
-17.9227256,28.6498707,drinking_water
2.0114807,41.6143685,telephone
2.0114865,41.614452,waste_basket
-16.5357718,28.4098759,parking
-2.7822252,42.7263878,bar
-2.7821085,42.7260325,drinking_water
-2.7946399,42.7232532,drinking_water
-2.844239,42.6939377,drinking_water
-2.6497055,42.6923701,drinking_water
2.7149337,39.7654512,taxi
-3.9889799,36.7368054,restaurant
-8.8981389,42.8016723,recycling
-8.8979204,42.8033033,recycling
-8.9005337,42.8023384,recycling
-8.8854073,42.7910845,recycling
-8.8857925,42.7886461,recycling
-8.8989902,42.8003718,recycling
-8.8851127,42.7943812,recycling
-8.8867676,42.7938153,recycling
1.4382254,38.9857959,parking
-0.0260326,39.9939188,drinking_water
-3.873383,36.7598212,fountain
-3.8733574,36.7599668,fountain
-3.8741415,36.7607889,toilets
-3.8739004,36.761012,toilets
-3.8725418,36.7619286,telephone
-3.8749412,36.7603334,marketplace
-2.2366428,42.2127864,restaurant
0.1673439,38.7120381,parking
-8.1581505,43.5157855,courthouse
-17.8540172,28.499239,parking
2.7361898,39.7715138,drinking_water
-3.8784738,36.7473978,parking
-3.8784773,36.7475024,dentist
-4.494826,36.677914,telephone
-4.4943027,36.6774659,vending_machine
-3.9883993,36.7377921,telephone
-3.8429391,36.7586663,post_box
-3.8675542,36.7598708,post_box
-3.8437316,36.7591746,telephone
-3.5819605,37.1217265,pharmacy
-3.5845362,37.1198797,bank
-3.584717,37.1202207,pharmacy
-3.5834851,37.1208124,fountain
-3.583933,37.1204695,drinking_water
-15.7161883,27.7831134,toilets
-5.8271754,43.1596702,parking
-2.7723927,42.7738071,drinking_water
-3.6098794,36.7874181,parking
-3.6077894,36.7868077,place_of_worship
-3.5845812,37.119941,pharmacy
-3.5837944,37.1200872,atm
-4.9519166,36.5117314,parking
-0.3488797,39.6758818,fountain
-5.9229774,37.4012747,drinking_water
-16.3169859,28.5217134,place_of_worship
1.2315368,41.5287189,shower;toilets
1.2313259,41.5288389,library
1.2315999,41.5287702,restaurant
-5.9298274,37.4028792,pharmacy
-5.7927132,42.7069946,parking
-14.236239,28.1487472,recycling
0.0503411,38.71523,telephone
0.0499431,38.7151093,fountain
-5.3732497,36.7594273,parking
0.0498315,38.7150793,fast_food
0.049177,38.715004,pharmacy
0.0465734,38.7143546,telephone
0.0442948,38.713765,recycling
0.0449123,38.7129237,parking
0.0479113,38.7154972,telephone
0.049279,38.7129572,recycling
0.0491105,38.7132199,telephone
0.0514677,38.713359,restaurant
0.0507625,38.7131184,recycling
0.0541406,38.7143656,recycling
0.0543496,38.7156237,recycling
0.0534298,38.7165957,place_of_worship
0.0535236,38.7164866,telephone
2.0143312,41.5896507,recycling
2.0168891,41.5898867,recycling
-3.8310686,40.3542337,parking
-16.6271976,28.0689358,place_of_worship
-3.9901229,36.8381911,parking
-3.5880446,37.1184425,drinking_water
0.0445978,38.7128532,recycling
0.0444248,38.7128186,parking
0.0439596,38.7125532,parking
-4.1674889,37.1654905,parking
-4.1704841,37.1647388,parking
0.0398505,38.7105733,recycling
2.0148899,41.582861,recycling
0.0418338,38.7283528,place_of_worship
-6.9728352,38.8731163,fountain
-5.3652428,36.7592207,toilets
-5.3657592,36.7587181,telephone
-4.0254661,36.8534491,parking
-6.9756297,38.8804258,bench
-6.9754507,38.8805205,bench
-6.9685568,38.8820261,fountain
-6.975722,38.8806762,fountain
-6.9755857,38.8804485,bench
-6.975494,38.8804969,bench
-6.9752186,38.8803001,fountain
-0.39105,42.1285562,parking
-6.9671975,38.8779256,fountain
0.0657372,38.7248136,car_rental
0.0589641,38.7195954,recycling
0.0576659,38.7174943,recycling
0.0607246,38.7188251,recycling
0.0615614,38.7194823,recycling
-6.9784131,38.8777081,bench
-6.9781608,38.8777962,bench
-6.9784465,38.8782493,bench
-6.979044,38.8794694,bench
-6.9785629,38.8785054,bench
-6.9781835,38.8776187,bench
-6.9783659,38.878011,bench
-6.9785694,38.8783431,bench
-6.9776019,38.880015,bench
-6.978094,38.8778247,bench
-6.9783464,38.8782151,bench
-6.9783863,38.8783019,bench
-6.9786362,38.8784883,bench
-6.9782951,38.8780763,bench
-6.9783456,38.8776352,bench
-6.9782324,38.8778558,bench
-6.9784929,38.8783526,bench
-6.9785592,38.8796498,bench
-16.7308664,28.0574659,telephone
-16.729833,28.0572848,post_box
-16.7320194,28.0576414,telephone
-1.8303418,37.133228,pharmacy
-0.4137495,42.1365418,fountain
-3.9023838,40.3263796,bar
-6.9740353,38.8751457,fountain
-6.9759182,38.8754329,bench
-6.9758312,38.8755201,bench
-6.9758124,38.8753609,bench
-6.975721,38.87545,bench
-5.0438612,36.875469,parking
-17.8792112,28.5963206,parking
-6.9712958,38.8748244,fountain
-6.9713009,38.874744,fountain
-6.9712969,38.8748094,fountain
-6.971298,38.874795,fountain
-6.9712991,38.87478,fountain
-6.9712947,38.8748388,fountain
-6.9712997,38.874761,fountain
-13.5496907,28.9581558,post_office
-13.8640006,28.4948628,post_office
-5.151586,36.7496945,parking
-5.2592093,36.3101819,parking
-5.6631803,40.9650089,taxi
2.9426937,42.2938695,restaurant
-6.9646474,38.8801909,bench
-6.964562,38.8787558,fountain
-6.964473,38.8791593,bench
-6.9640869,38.8788489,bench
-6.9640911,38.8786231,bench
-6.9647014,38.8768874,bench
-6.964699,38.8801875,bench
-6.9639246,38.878843,bench
-6.9645573,38.8767765,bench
-6.9646055,38.879938,bench
-6.9641651,38.8786886,bench
-6.9645915,38.8798546,bench
-6.9641289,38.8769616,bench
-6.9645385,38.8795265,bench
-6.9646761,38.8800504,bench
-6.9645102,38.8789655,bench
-6.9644932,38.8792656,bench
-6.964506,38.8767208,bench
-6.9644923,38.8788845,bench
-6.9640028,38.8788627,bench
-6.9640103,38.8786061,bench
-6.9641807,38.8770145,bench
-6.9645486,38.8795972,bench
-6.9638439,38.8787671,bench
-6.9645774,38.8797641,bench
-6.9646237,38.880056,bench
-6.9641575,38.8787894,bench
-6.9645068,38.8793521,bench
-6.9640408,38.8771066,bench
-6.9645223,38.8794354,bench
-3.8748675,36.7618802,fountain
-3.8899576,36.7563753,recycling
0.1385579,38.7302428,recycling
-3.8726663,40.4829647,parking_space
-5.4831526,36.1453208,parking
-8.5349931,42.8814675,drinking_water
-8.5402658,42.8817777,fountain
0.1967068,38.7298065,recycling
-0.1932546,39.7141657,parking
-8.9658841,43.2628494,bench
-8.9623794,43.2640523,bench
-8.9497519,43.2645522,bench
-8.965912,43.2620856,bench
-8.9498671,43.2644909,bench
-8.9657122,43.2620715,bench
-8.9659292,43.2622406,bench
2.0164928,41.2666221,drinking_water
-6.977333,38.8729899,fountain
2.8243074,39.8163199,restaurant
-0.6897722,42.2769475,cafe
-3.008197,43.3298579,place_of_worship
-3.0087149,43.3286903,fountain
-6.9746038,38.8704578,fountain
0.0559777,38.7163084,telephone
0.0574597,38.7160944,recycling
0.0575158,38.7160109,waste_basket
0.0576629,38.716102,telephone
0.0567356,38.7161085,dentist
0.0546864,38.7153174,recycling
0.0523797,38.7148738,recycling
0.0514994,38.7146898,recycling
0.0516065,38.7147177,telephone
0.047578,38.7136606,recycling
2.1480322,41.4893068,parking
-0.3205372,42.6278013,parking
-3.0026849,43.3290412,drinking_water
-0.1120311,42.6278824,atm
-0.0540118,40.1131858,place_of_worship
0.051534,38.7152953,post_office
0.0562958,38.7178162,recycling
-3.0085394,43.3287646,drinking_water
-6.9640399,38.8746255,bench
-6.9640477,38.8745644,bench
-6.9641392,38.8746683,bench
-6.9642828,38.8744475,bench
-6.9641841,38.8745994,bench
-6.9642541,38.8744899,bench
-6.9640603,38.8744773,bench
-6.9640716,38.8744098,bench
0.0512351,38.6420281,fountain
0.0489386,38.6424024,pharmacy
0.0453684,38.6426468,telephone
0.0457307,38.6431708,parking
0.047322,38.6442856,recycling
0.0464977,38.6457772,pharmacy
0.0432921,38.6457557,dentist
0.0348766,38.6466392,parking
0.0341685,38.6458766,parking
2.1141589,41.4121378,bench
-17.9079329,28.5821789,parking
-17.8790912,28.8029966,parking
-5.6754934,43.5370317,parking_entrance
-3.6933607,40.4296876,parking
-3.6936903,40.4294595,bar
-1.9836605,43.0373291,drinking_water
3.160976,39.8726803,parking
0.5144782,41.5370404,bicycle_parking
-4.9613538,36.5159375,fountain
-4.9609663,36.5149309,fountain
-4.960659,36.5146598,fountain
-4.9609463,36.5155268,fountain
-4.9670407,36.5052933,fountain
-4.9682218,36.508245,fountain
-4.9651908,36.5020686,fountain
-4.9602579,36.4890965,parking
-4.9596115,36.4926007,parking
-4.9731866,36.4918091,parking
-4.9623966,36.488861,parking
-4.9611603,36.4897019,parking
-4.9715707,36.4908964,parking
-3.8806875,36.7477136,atm
0.0713112,38.8564217,pub
-3.0067467,43.3264548,pharmacy
-3.007222,43.326507,vending_machine
-3.0047974,43.3294141,drinking_water
-3.0050636,43.3266462,drinking_water
-3.8487383,36.7572818,parking
-3.8504078,36.7568293,parking
-3.8705777,36.7586007,atm
-3.8863275,36.7420825,parking
-3.8860899,36.742941,parking
-3.879875,36.7454552,parking
-4.0964633,36.7402521,telephone
-4.0967112,36.740351,taxi
-4.0987818,36.7405257,bus_station
-4.4707306,36.6830024,cafe
-4.471076,36.6863429,parking
-4.4715029,36.6854988,parking
-3.7016683,42.3460718,pharmacy
-0.5142903,39.8533249,fountain
-0.5140255,39.8532197,drinking_water
-0.5112074,39.8497298,drinking_water
-0.5119654,39.8509729,pharmacy
-0.5189084,39.8524289,drinking_water
-6.0068823,37.3961798,parking
-17.7974557,28.795442,drinking_water
-0.3733143,39.4722379,bicycle_parking
-0.3506452,39.474088,bicycle_parking
-5.8306476,36.117589,parking_space
-3.010022,43.3363654,drinking_water
1.726978,41.2250212,drinking_water
-5.8262481,36.1154011,parking
-5.8277331,36.1152266,parking
-5.8272411,36.1164384,parking
-5.8295751,36.1171339,parking
-5.8274211,36.1164068,parking
1.7180192,41.2231472,parking
-1.1386468,42.126816,townhall
1.7286862,41.2355073,place_of_worship
-1.6357221,37.4672179,parking
2.0061611,41.6177612,recycling
-13.8216454,28.8615384,pub
2.8187119,39.7686345,bbq
2.20593,41.4164206,pharmacy
2.207502,41.4155313,parking
-17.9099499,28.6502658,cafe
-1.5610277,37.410776,parking
-2.5396863,42.9245248,bar
-2.5370577,42.9289319,parking
-15.6902525,28.057932,shelter
-2.6444847,42.8167722,parking
-2.6517894,42.8165356,drinking_water
-3.617685,40.9263171,townhall
3.3409549,39.5427645,recycling
-1.5254849,37.4288969,parking
-8.5362471,42.8748512,drinking_water
-2.7926952,36.6978531,place_of_worship
-4.4415379,36.7155839,parking
-2.4053798,36.8279429,recycling
-2.4064903,36.8324085,brothel
3.3386052,39.5429566,recycling
-17.981139,27.7035483,telephone
3.3406856,39.5471977,recycling
3.3446057,39.5453087,recycling
-2.8733972,42.6574479,bench
-2.8606665,42.6568688,drinking_water
-2.8750333,42.6597246,bench
-2.8602238,42.657678,drinking_water
-2.8391965,42.673157,drinking_water
-2.8398225,42.671333,drinking_water
-6.3385542,36.7907816,fuel
-4.4410044,36.7227577,place_of_worship
-4.437501,36.724646,fountain
-4.4324461,36.7248811,parking
-3.5851552,37.1206615,fountain
-3.5840403,37.1200375,taxi
-4.432211,36.7052576,fountain
1.7375591,41.2286404,fuel
1.7382592,41.2285718,fuel
-4.4484963,36.7067433,parking
3.2065207,39.5693733,courthouse
-6.2334163,39.8614461,post_office
-0.9061521,41.6361854,school
3.2077171,39.5682095,pharmacy
-0.9063666,41.6369191,school
-0.9051166,41.635592,school
-0.4730337,38.4019966,cafe
-0.8203201,37.8018506,recycling
-4.4466707,36.7008119,parking
-4.4557073,36.6956192,parking
3.3347154,39.5403918,recycling
-3.8981173,42.2767611,drinking_water
-3.8982262,42.2780176,recycling
-3.8984657,42.2762375,drinking_water
-3.9000908,42.277452,drinking_water
-3.9000635,42.2773321,drinking_water
-3.8996352,42.2761336,drinking_water
-14.2331048,28.1506219,telephone
-14.2322959,28.1547671,telephone
-14.2320661,28.1522167,restaurant
-17.9556495,28.7104235,pharmacy
-17.9183101,28.6602348,school
-5.6639428,40.9653697,clock
-8.5604885,42.8937522,cafe
-2.2410913,36.779856,grave_yard
-2.2426835,36.7804955,school
-16.2266629,28.496404,telephone
-16.226165,28.4968602,post_office
-16.2314675,28.4888534,fuel
-16.2319296,28.4891191,fuel
-3.6878043,40.4150646,fountain
-3.6878177,40.4155179,fountain
-0.8793539,41.6338318,drinking_water
-2.3890463,36.832836,parking
-8.5485762,42.8842034,parking_entrance
-8.5485075,42.8841942,parking_entrance
-8.5485238,42.8834288,parking_entrance
-8.548381,42.8841712,parking_entrance
-8.6587246,42.9297837,bicycle_parking
-1.2184683,37.9669672,pharmacy
-1.2116769,37.9696561,police
-1.2144771,37.9755595,pharmacy
-1.2150342,37.9740248,parking_space
-1.2152614,37.9691325,taxi
-1.2141043,37.96947,bar
-1.2139525,37.9693431,cafe
-1.2135314,37.9694869,fast_food
-1.2133994,37.9693262,restaurant
-1.2138361,37.9737327,bar
-1.2137395,37.9745023,bar
-1.2138146,37.9761684,bar
-1.2156922,37.9748913,bar
-1.2131816,37.9714068,bar
-1.214851,37.968565,fast_food
-1.215476,37.9687257,cafe
-1.2146729,37.9684043,bar
-1.2144095,37.9662221,pub
-1.2150147,37.9687088,cafe
-1.2151756,37.9688103,cafe
-1.2175788,37.9681006,fast_food
-1.2175746,37.9642343,pub
-1.2189714,37.9671931,cafe
-1.6249283,42.8697152,hunting_stand
2.8975941,39.8372364,toilets
2.8943184,39.8341529,toilets
-16.5303557,28.3591227,shelter
-3.7853459,37.7701174,fast_food
